"Make Id","Model Id","Model Year","Make Name","Model Name","Model Created","Model Modified"
2,7130,2018,Audi,"A3 Sportback e-tron","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
2,5712,2018,Audi,A4,"12/27/24, 2:39 PM","12/27/24, 3:19 PM"
2,7188,2018,Audi,"A4 allroad","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
2,5711,2018,Audi,"A4 Quattro","12/27/24, 2:39 PM","12/27/24, 3:19 PM"
2,6651,2018,Audi,"A5 Quattro","12/27/24, 2:46 PM","12/27/24, 3:20 PM"
2,7262,2018,Audi,"A5 Sportback","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
2,5645,2018,Audi,A6,"12/27/24, 2:38 PM","12/27/24, 3:19 PM"
2,5643,2018,Audi,"A6 Quattro","12/27/24, 2:38 PM","12/27/24, 3:19 PM"
2,6883,2018,Audi,"A7 Quattro","12/27/24, 2:48 PM","12/27/24, 3:20 PM"
2,5773,2018,Audi,"A8 Quattro","12/27/24, 2:39 PM","12/27/24, 3:19 PM"
2,7063,2018,Audi,Q3,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
2,7065,2018,Audi,"Q3 Quattro","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
2,6731,2018,Audi,Q5,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
2,6557,2018,Audi,Q7,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
2,6653,2018,Audi,R8,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
2,7189,2018,Audi,RS3,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
2,6947,2018,Audi,RS5,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
2,7000,2018,Audi,RS7,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
2,7064,2018,Audi,S3,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
2,5448,2018,Audi,S4,"12/27/24, 2:37 PM","12/27/24, 3:18 PM"
2,6652,2018,Audi,S5,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
2,7263,2018,Audi,"S5 Sportback","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
2,5644,2018,Audi,S6,"12/27/24, 2:38 PM","12/27/24, 3:19 PM"
2,6948,2018,Audi,S7,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
2,6060,2018,Audi,S8,"12/27/24, 2:41 PM","12/27/24, 3:19 PM"
2,6999,2018,Audi,SQ5,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
2,5986,2018,Audi,"TT Quattro","12/27/24, 2:41 PM","12/27/24, 3:19 PM"
2,6882,2018,Audi,"TT RS Quattro","12/27/24, 2:48 PM","12/27/24, 3:20 PM"
2,6732,2018,Audi,"TTS Quattro","12/27/24, 2:46 PM","12/27/24, 3:20 PM"
25,7190,2018,Bentley,Bentayga,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
25,2282,2018,Bentley,Continental,"12/27/24, 2:20 PM","12/27/24, 3:08 PM"
25,7002,2018,Bentley,"Flying Spur","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
25,4590,2018,Bentley,Mulsanne,"12/27/24, 2:31 PM","12/27/24, 3:17 PM"
3,7191,2018,BMW,230i,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7192,2018,BMW,"230i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,4374,2018,BMW,320i,"12/27/24, 2:29 PM","12/27/24, 3:17 PM"
3,6953,2018,BMW,"320i xDrive","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7007,2018,BMW,328d,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7008,2018,BMW,"328d xDrive","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7132,2018,BMW,330e,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,6062,2018,BMW,330i,"12/27/24, 2:41 PM","12/27/24, 3:19 PM"
3,7208,2018,BMW,"330i GT xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7197,2018,BMW,"330i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7133,2018,BMW,340i,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7209,2018,BMW,"340i GT xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7134,2018,BMW,"340i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7193,2018,BMW,430i,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7198,2018,BMW,"430i Gran Coupe","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7194,2018,BMW,"430i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7199,2018,BMW,"430i xDrive Gran Coupe","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7204,2018,BMW,440i,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7205,2018,BMW,"440i Gran Coupe","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7206,2018,BMW,"440i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7207,2018,BMW,"440i xDrive Gran Coupe","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7265,2018,BMW,530e,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
3,7266,2018,BMW,"530e xDrive","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
3,4267,2018,BMW,530i,"12/27/24, 2:29 PM","12/27/24, 3:16 PM"
3,7195,2018,BMW,"530i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7270,2018,BMW,"540d xDrive","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
3,5584,2018,BMW,540i,"12/27/24, 2:38 PM","12/27/24, 3:19 PM"
3,7196,2018,BMW,"540i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,6885,2018,BMW,640i,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
3,6950,2018,BMW,"640i Gran Coupe","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7009,2018,BMW,"640i xDrive","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7005,2018,BMW,"640i xDrive Gran Coupe","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7269,2018,BMW,"640i xDrive Gran Turismo","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
3,6481,2018,BMW,650i,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
3,6951,2018,BMW,"650i Gran Coupe","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,6886,2018,BMW,"650i xDrive","12/27/24, 2:48 PM","12/27/24, 3:20 PM"
3,6952,2018,BMW,"650i xDrive Gran Coupe","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7210,2018,BMW,"740e xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,5516,2018,BMW,740i,"12/27/24, 2:37 PM","12/27/24, 3:19 PM"
3,7202,2018,BMW,"740i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,6480,2018,BMW,750i,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
3,6786,2018,BMW,"750i xDrive","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
3,7068,2018,BMW,"Alpina B6 xDrive Gran Coupe","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
3,6559,2018,BMW,"Alpina B7","12/27/24, 2:45 PM","12/27/24, 3:20 PM"
3,7003,2018,BMW,i3,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7268,2018,BMW,i3s,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
3,7131,2018,BMW,M2,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7200,2018,BMW,M240i,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7201,2018,BMW,"M240i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,5101,2018,BMW,M3,"12/27/24, 2:34 PM","12/27/24, 3:18 PM"
3,7066,2018,BMW,M4,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
3,5102,2018,BMW,M5,"12/27/24, 2:34 PM","12/27/24, 3:18 PM"
3,7267,2018,BMW,"M550i xDrive","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
3,4995,2018,BMW,M6,"12/27/24, 2:34 PM","12/27/24, 3:18 PM"
3,7006,2018,BMW,"M6 Gran Coupe","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7203,2018,BMW,"M760i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,6884,2018,BMW,X1,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
3,7264,2018,BMW,X2,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
3,6329,2018,BMW,X3,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
3,7067,2018,BMW,X4,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
3,5991,2018,BMW,X5,"12/27/24, 2:41 PM","12/27/24, 3:19 PM"
3,6654,2018,BMW,X6,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
56,7271,2018,Bugatti,Chiron,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
4,7122,2018,Buick,Cascada,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
4,6648,2018,Buick,Enclave,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
4,6942,2018,Buick,Encore,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
4,7121,2018,Buick,Envision,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
4,6378,2018,Buick,LaCrosse,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
4,7258,2018,Buick,"Regal Sportback","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
4,7259,2018,Buick,"Regal TourX","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
5,6943,2018,Cadillac,ATS,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
5,7123,2018,Cadillac,CT6,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
5,6225,2018,Cadillac,CTS,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
5,5890,2018,Cadillac,Escalade,"12/27/24, 2:40 PM","12/27/24, 3:19 PM"
5,6224,2018,Cadillac,"Escalade ESV","12/27/24, 2:43 PM","12/27/24, 3:19 PM"
5,7181,2018,Cadillac,XT5,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
5,6944,2018,Cadillac,XTS,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
6,7186,2018,Chevrolet,"Bolt EV","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
6,3743,2018,Chevrolet,Camaro,"12/27/24, 2:26 PM","12/27/24, 3:16 PM"
6,7059,2018,Chevrolet,"City Express","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
6,6321,2018,Chevrolet,Colorado,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
6,2328,2018,Chevrolet,Corvette,"12/27/24, 2:20 PM","12/27/24, 3:08 PM"
6,6833,2018,Chevrolet,Cruze,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
6,6381,2018,Chevrolet,Equinox,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
6,5702,2018,Chevrolet,"Express 2500","12/27/24, 2:39 PM","12/27/24, 3:19 PM"
6,5703,2018,Chevrolet,"Express 3500","12/27/24, 2:39 PM","12/27/24, 3:19 PM"
6,2918,2018,Chevrolet,Impala,"12/27/24, 2:22 PM","12/27/24, 3:09 PM"
6,3443,2018,Chevrolet,Malibu,"12/27/24, 2:25 PM","12/27/24, 3:15 PM"
6,5891,2018,Chevrolet,"Silverado 1500","12/27/24, 2:40 PM","12/27/24, 3:19 PM"
6,6053,2018,Chevrolet,"Silverado 2500 HD","12/27/24, 2:41 PM","1/3/25, 12:09 PM"
6,6546,2018,Chevrolet,"Silverado 3500 HD","12/27/24, 2:45 PM","1/3/25, 12:10 PM"
6,6880,2018,Chevrolet,Sonic,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
6,6945,2018,Chevrolet,Spark,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
6,1883,2018,Chevrolet,Suburban,"12/27/24, 2:19 PM","12/27/24, 3:06 PM"
6,7126,2018,Chevrolet,"Suburban 3500 HD","12/27/24, 2:51 PM","1/3/25, 11:48 AM"
6,5637,2018,Chevrolet,Tahoe,"12/27/24, 2:38 PM","12/27/24, 5:05 PM"
6,6729,2018,Chevrolet,Traverse,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
6,7058,2018,Chevrolet,Trax,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
6,6834,2018,Chevrolet,Volt,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
26,2569,2018,Chrysler,300,"12/27/24, 2:21 PM","12/27/24, 3:08 PM"
26,6315,2018,Chrysler,Pacifica,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
27,3984,2018,Dodge,Challenger,"12/27/24, 2:27 PM","12/27/24, 3:16 PM"
27,3638,2018,Dodge,Charger,"12/27/24, 2:25 PM","12/27/24, 3:15 PM"
27,5840,2018,Dodge,Durango,"12/27/24, 2:40 PM","12/27/24, 3:19 PM"
27,5004,2018,Dodge,"Grand Caravan","12/27/24, 2:34 PM","12/27/24, 3:18 PM"
27,6739,2018,Dodge,Journey,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
46,7136,2018,Ferrari,"488 GTB","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
46,7137,2018,Ferrari,"488 Spider","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
46,7273,2018,Ferrari,"812 Superfast","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
46,7211,2018,Ferrari,GTC4Lusso,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
46,7274,2018,Ferrari,"GTC4Lusso T","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
46,7275,2018,Ferrari,Portofino,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
28,7212,2018,FIAT,"124 Spider","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
28,1899,2018,FIAT,500,"12/27/24, 2:19 PM","12/27/24, 3:06 PM"
28,7022,2018,FIAT,500L,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
28,7139,2018,FIAT,500X,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
29,6961,2018,Ford,C-Max,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
29,5910,2018,Ford,"E-350 Super Duty","12/27/24, 2:40 PM","12/27/24, 3:19 PM"
29,7276,2018,Ford,EcoSport,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
29,6567,2018,Ford,Edge,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
29,6067,2018,Ford,Escape,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
29,5778,2018,Ford,Expedition,"12/27/24, 2:39 PM","12/27/24, 3:19 PM"
29,5393,2018,Ford,Explorer,"12/27/24, 2:36 PM","12/27/24, 3:18 PM"
29,4277,2018,Ford,F-150,"12/27/24, 2:29 PM","12/27/24, 3:16 PM"
29,5911,2018,Ford,"F-250 Super Duty","12/27/24, 2:40 PM","12/27/24, 3:19 PM"
29,5912,2018,Ford,"F-350 Super Duty","12/27/24, 2:40 PM","1/3/25, 12:33 PM"
29,5913,2018,Ford,"F-450 Super Duty","12/27/24, 2:40 PM","1/3/25, 12:33 PM"
29,4410,2018,Ford,Fiesta,"12/27/24, 2:30 PM","12/27/24, 3:17 PM"
29,6741,2018,Ford,Flex,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
29,5998,2018,Ford,Focus,"12/27/24, 2:41 PM","12/27/24, 3:19 PM"
29,6487,2018,Ford,Fusion,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
29,6392,2018,Ford,GT,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
29,3472,2018,Ford,Mustang,"12/27/24, 2:25 PM","12/27/24, 3:15 PM"
29,6960,2018,Ford,"Police Interceptor Sedan","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
29,6959,2018,Ford,"Police Interceptor Utility","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
29,7023,2018,Ford,"Special Service Police Sedan","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
29,4913,2018,Ford,Taurus,"12/27/24, 2:33 PM","12/27/24, 3:18 PM"
29,6792,2018,Ford,"Transit Connect","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
29,7078,2018,Ford,Transit-150,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
29,7079,2018,Ford,Transit-250,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
29,7080,2018,Ford,Transit-350,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
29,7081,2018,Ford,"Transit-350 HD","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
7,7251,2018,Genesis,G80,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
7,7252,2018,Genesis,G90,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
8,6570,2018,GMC,Acadia,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
8,6337,2018,GMC,Canyon,"12/27/24, 2:43 PM","12/27/24, 3:20 PM"
8,5728,2018,GMC,"Savana 2500","12/27/24, 2:39 PM","12/27/24, 3:19 PM"
8,5729,2018,GMC,"Savana 3500","12/27/24, 2:39 PM","12/27/24, 3:19 PM"
8,5920,2018,GMC,"Sierra 1500","12/27/24, 2:41 PM","12/27/24, 3:19 PM"
8,6080,2018,GMC,"Sierra 2500 HD","12/27/24, 2:42 PM","1/3/25, 12:11 PM"
8,6571,2018,GMC,"Sierra 3500 HD","12/27/24, 2:45 PM","1/3/25, 12:11 PM"
8,6793,2018,GMC,Terrain,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
8,5458,2018,GMC,Yukon,"12/27/24, 2:37 PM","12/27/24, 3:18 PM"
8,7083,2018,GMC,"Yukon XL","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
9,4346,2018,Honda,Accord,"12/27/24, 2:29 PM","12/27/24, 3:17 PM"
9,4182,2018,Honda,Civic,"12/27/24, 2:28 PM","12/27/24, 3:16 PM"
9,7214,2018,Honda,Clarity,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
9,5796,2018,Honda,CR-V,"12/27/24, 2:39 PM","12/27/24, 3:19 PM"
9,6576,2018,Honda,Fit,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
9,7140,2018,Honda,HR-V,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
9,5667,2018,Honda,Odyssey,"12/27/24, 2:38 PM","12/27/24, 3:19 PM"
9,6248,2018,Honda,Pilot,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
9,6492,2018,Honda,Ridgeline,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
10,5668,2018,Hyundai,Accent,"12/27/24, 2:38 PM","12/27/24, 3:19 PM"
10,5471,2018,Hyundai,Elantra,"12/27/24, 2:37 PM","12/27/24, 3:18 PM"
10,6964,2018,Hyundai,"Elantra GT","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
10,7215,2018,Hyundai,Ioniq,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
10,7279,2018,Hyundai,Kona,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
10,6083,2018,Hyundai,"Santa Fe","12/27/24, 2:42 PM","12/27/24, 3:19 PM"
10,6965,2018,Hyundai,"Santa Fe Sport","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
10,5223,2018,Hyundai,Sonata,"12/27/24, 2:35 PM","12/27/24, 3:18 PM"
10,6406,2018,Hyundai,Tucson,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
11,7028,2018,INFINITI,Q50,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
11,7031,2018,INFINITI,Q60,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
11,7032,2018,INFINITI,Q70,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
11,7084,2018,INFINITI,Q70L,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
11,7216,2018,INFINITI,QX30,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
11,7030,2018,INFINITI,QX60,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
11,7027,2018,INFINITI,QX80,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
12,7282,2018,Jaguar,E-Pace,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
12,7221,2018,Jaguar,F-Pace,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
12,7034,2018,Jaguar,F-Type,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
12,7222,2018,Jaguar,XE,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
12,6749,2018,Jaguar,XF,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
12,3886,2018,Jaguar,XJ,"12/27/24, 2:26 PM","12/27/24, 3:16 PM"
12,7283,2018,Jaguar,XJR575,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
30,4227,2018,Jeep,Cherokee,"12/27/24, 2:29 PM","12/27/24, 3:16 PM"
30,6581,2018,Jeep,Compass,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
30,5543,2018,Jeep,"Grand Cherokee","12/27/24, 2:37 PM","12/27/24, 3:19 PM"
30,7086,2018,Jeep,Renegade,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
30,5044,2018,Jeep,Wrangler,"12/27/24, 2:34 PM","12/27/24, 3:18 PM"
30,7284,2018,Jeep,"Wrangler JK","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
31,7254,2018,Karma,Revero,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
13,7036,2018,Kia,Cadenza,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
13,6802,2018,Kia,Forte,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
13,7037,2018,Kia,Forte5,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
13,7223,2018,Kia,Niro,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
13,6087,2018,Kia,Optima,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
13,6086,2018,Kia,Rio,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
13,6164,2018,Kia,Sedona,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
13,6261,2018,Kia,Sorento,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
13,6801,2018,Kia,Soul,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
13,7088,2018,Kia,"Soul EV","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
13,5672,2018,Kia,Sportage,"12/27/24, 2:38 PM","12/27/24, 3:19 PM"
13,7285,2018,Kia,Stinger,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
32,6899,2018,Lamborghini,Aventador,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
32,7089,2018,Lamborghini,Huracan,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
14,5598,2018,"Land Rover",Discovery,"12/27/24, 2:38 PM","12/27/24, 3:19 PM"
14,7090,2018,"Land Rover","Discovery Sport","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
14,4021,2018,"Land Rover","Range Rover","12/27/24, 2:27 PM","12/27/24, 3:16 PM"
14,6900,2018,"Land Rover","Range Rover Evoque","12/27/24, 2:48 PM","12/27/24, 3:20 PM"
14,6500,2018,"Land Rover","Range Rover Sport","12/27/24, 2:45 PM","12/27/24, 3:20 PM"
14,7286,2018,"Land Rover","Range Rover Velar","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
33,6975,2018,Lexus,ES300h,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
33,6587,2018,Lexus,ES350,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
33,7142,2018,Lexus,"GS F","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
33,5548,2018,Lexus,GS300,"12/27/24, 2:37 PM","12/27/24, 3:19 PM"
33,6589,2018,Lexus,GS350,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
33,6590,2018,Lexus,GS450h,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
33,6805,2018,Lexus,GX460,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
33,6089,2018,Lexus,IS300,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
33,6501,2018,Lexus,IS350,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
33,7287,2018,Lexus,LC500,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
33,7288,2018,Lexus,LC500h,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
33,7289,2018,Lexus,LS500,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
33,7290,2018,Lexus,LS500h,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
33,6680,2018,Lexus,LX570,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
33,7293,2018,Lexus,NX300,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
33,7093,2018,Lexus,NX300h,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
33,7091,2018,Lexus,"RC F","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
33,7141,2018,Lexus,RC300,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
33,7092,2018,Lexus,RC350,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
33,6588,2018,Lexus,RX350,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
33,7291,2018,Lexus,RX350L,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
33,6806,2018,Lexus,RX450h,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
33,7292,2018,Lexus,RX450hL,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
15,1601,2018,Lincoln,Continental,"12/27/24, 2:19 PM","12/27/24, 3:05 PM"
15,7095,2018,Lincoln,MKC,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
15,6808,2018,Lincoln,MKT,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
15,6593,2018,Lincoln,MKX,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
15,6592,2018,Lincoln,MKZ,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
15,5858,2018,Lincoln,Navigator,"12/27/24, 2:40 PM","12/27/24, 3:19 PM"
45,6809,2018,Lotus,Evora,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
35,3826,2018,Maserati,Ghibli,"12/27/24, 2:26 PM","12/27/24, 3:16 PM"
35,6691,2018,Maserati,GranTurismo,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
35,7225,2018,Maserati,Levante,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
35,3410,2018,Maserati,Quattroporte,"12/27/24, 2:24 PM","12/27/24, 3:15 PM"
16,6348,2018,Mazda,3,"12/27/24, 2:43 PM","12/27/24, 3:20 PM"
16,6270,2018,Mazda,6,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
16,7147,2018,Mazda,CX-3,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
16,6976,2018,Mazda,CX-5,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
16,6599,2018,Mazda,CX-9,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
16,6509,2018,Mazda,"MX-5 Miata","12/27/24, 2:45 PM","12/27/24, 3:20 PM"
36,7253,2018,McLaren,570GT,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
36,7173,2018,McLaren,570S,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
